lr
0.0001
0.00012142857142857143
0.00014285714285714287
0.00016428571428571428
0.00018571428571428572
0.00020714285714285713
0.00022857142857142857
0.00025
0.00025
0.00024987413331766434
0.0002494967867494049
0.00024886872022099186
0.0002479911985748287
0.00024686598902272795
0.00024549535758698165
0.0002438820645368942
0.00024202935882996715
0.00023994097156893136
0.00023762110848780238
0.00023507444148209225
0.00023230609920023325
0.00022932165671516282
0.00022612712429686844
0.00022272893530850374
0.0002191339332504514
0.00021534935797842396
0.00021138283112335813
0.0002072423407424641
0.00020293622523234173
0.00019847315653655917
0.00019386212268151284
0.0001891124096757383
0.00018423358280912486
0.0001792354673896948
0.0001741281289567405
0.0001689218530101679
0.0001636271242968685
0.00015825460569583442
0.00015281511674453935
0.00014731961184982962
0.00014177915822720697
0.00013620491361292922
0.0001306081037938144
0.00012500000000000003
0.00011939189620618568
0.00011379508638707085
0.00010822084177279312
0.00010268038815017047
9.718488325546074e-05
9.174539430416568e-05
8.637287570313162e-05
8.107814698983222e-05
7.587187104325962e-05
7.076453261030528e-05
6.576641719087521e-05
6.0887590324261785e-05
5.6137877318487235e-05
5.1526843463440904e-05
4.706377476765835e-05
4.2757659257535956e-05
3.8617168876641945e-05
3.465064202157609e-05
3.0866066749548663e-05
2.727106469149629e-05
2.38728757031316e-05
2.0678343284837183e-05
1.769390079976675e-05
1.492555851790776e-05
1.2378891512197628e-05
1.0059028431068685e-05
