loss
2.7905023342132567
1.8131863290786743
1.7078323694229125
1.6277656671524048
1.5719881246566771
1.5700925491333009
1.5676601316452026
1.5569929284095765
1.5471937567710876
1.552163527584076
1.531968714427948
1.491047351360321
1.5119068067550658
1.5242500630378724
1.5081748435020448
1.4938890774726867
1.491609540939331
1.5009322076797484
1.47232981300354
1.4693124747276307
1.4800306163787842
1.464951533126831
1.4774422375679017
1.4641735907554627
1.456737443447113
1.4683957914352417
1.4389591164588929
1.4442715141296387
1.439608768081665
1.480099210548401
1.4441926953315736
1.4203358612060546
1.437087803554535
1.4497508335113525
1.4136132024765016
1.4199297780036926
1.422450277042389
1.4369763014793395
1.4211224314689637
1.4283890917778015
1.413457294845581
1.4322373717308043
1.417038480091095
1.429901401901245
1.415744065952301
1.4241270922660827
1.4212391683578491
1.418997732925415
1.4423162376403809
1.4035721935272216
1.4208474487304688
1.4220543139457702
1.4062013746261597
1.4114328573226929
1.419263480758667
1.4066099159240724
1.3988531326293945
1.4149316497802735
1.3792677526474
1.3727204872131347
1.3842530051231385
1.3892609468460082
1.4102678810119629
1.407834474849701
1.4072477199554443
1.395154797077179
1.3782555661201477
1.3949120893478393
1.3669850067138671
1.3935996147155763
