loss
2.774487353897095
1.8143099044799804
1.7002873931884765
1.6420522026062012
1.6037593050003052
1.6069637687683105
1.5698064664840699
1.554802256679535
1.561476146030426
1.5357363181114196
1.538824641418457
1.5207086322784424
1.4882728777885437
1.4945965311050415
1.5047885621070862
1.4934281352043153
1.4882895701408385
1.462809319496155
1.4746061650276183
1.4805978087425231
1.484574998664856
1.4727252913475037
1.4652912511825562
1.4519809864997864
1.4658299915313722
1.4474024943351746
1.449765302658081
1.4498596801757813
1.4440135397911071
1.4536846676826478
1.4452656896591187
1.4235635798454285
1.438294075012207
1.431525354194641
1.4382189103126526
1.4234633290290832
1.4597561655044555
1.4386748808860779
1.4438501667022705
1.4414816241264343
1.4351054993629455
1.432506449317932
1.42854835729599
1.4451351642608643
1.4222557321548461
1.4182808572769166
1.412565594959259
1.4361785301208496
1.412605996131897
1.4042972299575807
1.397168030834198
1.3929480723381042
1.3957716626167298
1.405197805595398
1.4053790899276732
1.3933972122192382
1.3974094403266906
1.37601232919693
1.3873259822845458
1.4132341037750245
1.3924221886634827
1.4051766949653626
1.4014600733757019
1.374177648448944
1.387902494239807
1.3859040417671205
1.400837681388855
1.3964164123535157
1.3918876070022583
1.387525613307953
